Id,Pred
2017_1411_1439,0.5
2017_1411_1448,0.5
2017_1411_1452,0.5
2017_1411_1455,0.5
2017_1411_1457,0.5
2017_1411_1458,0.5
2017_1411_1462,0.5
2017_1413_1417,0.5
2017_1413_1423,0.5
2017_1413_1425,0.5
2017_1413_1433,0.5
2017_1413_1435,0.5
2017_1413_1436,0.5
2017_1413_1437,0.5
2017_1413_1438,0.5
2017_1413_1439,0.5
2017_1413_1448,0.5
2017_1413_1452,0.5
2017_1413_1455,0.5
2017_1413_1457,0.5
2017_1413_1458,0.5
2017_1413_1462,0.5
2017_1417_1423,0.5
2017_1417_1425,0.5
2017_1417_1433,0.5
2017_1417_1435,0.5
2017_1417_1436,0.5
2017_1417_1437,0.5
2017_1417_1438,0.5
2017_1417_1439,0.5
2017_1417_1448,0.5
2017_1417_1452,0.5
2017_1417_1455,0.5
2017_1417_1457,0.5
2017_1417_1458,0.5
2017_1417_1462,0.5
2017_1423_1425,0.5
2017_1423_1433,0.5
2017_1423_1435,0.5
2017_1423_1436,0.5
2017_1423_1437,0.5
2017_1423_1438,0.5
2017_1423_1439,0.5
2017_1423_1448,0.5
2017_1423_1452,0.5
2017_1423_1455,0.5
2017_1423_1457,0.5
2017_1423_1458,0.5
2017_1423_1462,0.5
2017_1425_1433,0.5
2017_1425_1435,0.5
2017_1425_1436,0.5
2017_1425_1437,0.5
2017_1425_1438,0.5
2017_1425_1439,0.5
2017_1425_1448,0.5
2017_1425_1452,0.5
2017_1425_1455,0.5
2017_1425_1457,0.5
2017_1425_1458,0.5
2017_1425_1462,0.5
2017_1433_1435,0.5
2017_1433_1436,0.5
2017_1433_1437,0.5
2017_1433_1438,0.5
2017_1433_1439,0.5
2017_1433_1448,0.5
2017_1433_1452,0.5
2017_1433_1455,0.5
2017_1433_1457,0.5
2017_1433_1458,0.5
2017_1433_1462,0.5
2017_1435_1436,0.5
2017_1435_1437,0.5
2017_1435_1438,0.5
2017_1435_1439,0.5
2017_1435_1448,0.5
2017_1435_1452,0.5
2017_1435_1455,0.5
2017_1435_1457,0.5
2017_1435_1458,0.5
2017_1435_1462,0.5
2017_1436_1437,0.5
2017_1436_1438,0.5
2017_1436_1439,0.5
2017_1436_1448,0.5
2017_1436_1452,0.5
2017_1436_1455,0.5
2017_1436_1457,0.5
2017_1436_1458,0.5
2017_1436_1462,0.5
2017_1437_1438,0.5
2017_1437_1439,0.5
2017_1437_1448,0.5
2017_1437_1452,0.5
2017_1437_1455,0.5
2017_1437_1457,0.5
2017_1437_1458,0.5
2017_1437_1462,0.5
2017_1438_1439,0.5
2017_1438_1448,0.5
2017_1438_1452,0.5
2017_1438_1455,0.5
2017_1438_1457,0.5
2017_1438_1458,0.5
2017_1438_1462,0.5
2017_1439_1448,0.5
2017_1439_1452,0.5
2017_1439_1455,0.5
2017_1439_1457,0.5
2017_1439_1458,0.5
2017_1439_1462,0.5
2017_1448_1452,0.5
2017_1448_1455,0.5
2017_1448_1457,0.5
2017_1448_1458,0.5
2017_1448_1462,0.5
2017_1452_1455,0.5
2017_1452_1457,0.5
2017_1452_1458,0.5
2017_1452_1462,0.5
2017_1455_1457,0.5
2017_1455_1458,0.5
2017_1455_1462,0.5
2017_1457_1458,0.5
2017_1457_1462,0.5
2017_1458_1462,0.5
